user_id,email,date,habit_name,goal_score,time_commitment_score,best_time_score,recent_progress_mean,recent_progress_std,streak_strength,miss_rate_14d,mood_proxy,energy_proxy,had_urges,checkin_completed,nudge_count_today,recovery_events_today,recovery_relapse_today,recovery_urge_today,weekday_norm,weekend_effect,target_completed_next_day,seq_day_1,seq_day_2,seq_day_3,seq_day_4,seq_day_5,seq_day_6,seq_day_7,seq_day_8,seq_day_9,seq_day_10,seq_day_11,seq_day_12,seq_day_13,seq_day_14
3,persona_disciplined_student@example.com,2026-02-02,25-min deep work,0.2,0.15,0.2,0.7757142857142857,0.2314462074408987,0.2,0.2142857142857143,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.33,0.15,0.98,0.87,0.8,0.9,0.73,1.0,0.82,0.89,0.84,0.8,0.85
3,persona_disciplined_student@example.com,2026-02-03,25-min deep work,0.2,0.15,0.2,0.7778571428571429,0.23272235362670046,0.23333333333333334,0.2142857142857143,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.33,0.15,0.98,0.87,0.8,0.9,0.73,1.0,0.82,0.89,0.84,0.8,0.85,0.93
3,persona_disciplined_student@example.com,2026-02-04,25-min deep work,0.2,0.15,0.2,0.8042857142857143,0.1989154265982795,0.0,0.2142857142857143,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.15,0.98,0.87,0.8,0.9,0.73,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7
3,persona_disciplined_student@example.com,2026-02-05,25-min deep work,0.2,0.15,0.2,0.8628571428571429,0.08672028691872109,0.03333333333333333,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.98,0.87,0.8,0.9,0.73,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7,0.97
3,persona_disciplined_student@example.com,2026-02-06,25-min deep work,0.2,0.15,0.2,0.8592857142857142,0.0827616444732605,0.06666666666666667,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.87,0.8,0.9,0.73,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7,0.97,0.93
3,persona_disciplined_student@example.com,2026-02-07,25-min deep work,0.2,0.15,0.2,0.8435714285714286,0.09860506672414694,0.0,0.2142857142857143,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.8,0.9,0.73,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7,0.97,0.93,0.65
3,persona_disciplined_student@example.com,2026-02-08,25-min deep work,0.2,0.15,0.2,0.835,0.10688779163215975,0.0,0.2857142857142857,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.73,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7,0.97,0.93,0.65,0.68
3,persona_disciplined_student@example.com,2026-02-09,25-min deep work,0.2,0.15,0.2,0.775,0.2245551157288562,0.0,0.3571428571428571,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7,0.97,0.93,0.65,0.68,0.06
3,persona_disciplined_student@example.com,2026-02-10,25-min deep work,0.2,0.15,0.2,0.7778571428571429,0.22421859778313827,0.0,0.3571428571428571,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7,0.97,0.93,0.65,0.68,0.06,0.77
3,persona_disciplined_student@example.com,2026-02-11,25-min deep work,0.2,0.15,0.2,0.7528571428571429,0.21746686353257103,0.0,0.4285714285714286,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.82,0.89,0.84,0.8,0.85,0.93,0.7,0.97,0.93,0.65,0.68,0.06,0.77,0.65
3,persona_disciplined_student@example.com,2026-02-12,25-min deep work,0.2,0.15,0.2,0.7607142857142858,0.22169684209730722,0.03333333333333333,0.4285714285714286,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.89,0.84,0.8,0.85,0.93,0.7,0.97,0.93,0.65,0.68,0.06,0.77,0.65,0.93
3,persona_disciplined_student@example.com,2026-02-13,25-min deep work,0.2,0.15,0.2,0.76,0.22129489052264303,0.06666666666666667,0.4285714285714286,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.84,0.8,0.85,0.93,0.7,0.97,0.93,0.65,0.68,0.06,0.77,0.65,0.93,0.88
3,persona_disciplined_student@example.com,2026-02-14,25-min deep work,0.2,0.15,0.2,0.7642857142857143,0.223373942901465,0.1,0.4285714285714286,0.55,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,0.8,0.85,0.93,0.7,0.97,0.93,0.65,0.68,0.06,0.77,0.65,0.93,0.88,0.9
3,persona_disciplined_student@example.com,2026-02-15,25-min deep work,0.2,0.15,0.2,0.7671428571428571,0.22406722752107142,0.13333333333333333,0.4285714285714286,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.93,0.7,0.97,0.93,0.65,0.68,0.06,0.77,0.65,0.93,0.88,0.9,0.84
3,persona_disciplined_student@example.com,2026-02-16,25-min deep work,0.2,0.15,0.2,0.7564285714285715,0.2234344628379281,0.0,0.5,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.7,0.97,0.93,0.65,0.68,0.06,0.77,0.65,0.93,0.88,0.9,0.84,0.7
3,persona_disciplined_student@example.com,2026-02-17,25-min deep work,0.2,0.15,0.2,0.7521428571428571,0.22062180216795604,0.03333333333333333,0.5,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.7,0.97,0.93,0.65,0.68,0.06,0.77,0.65,0.93,0.88,0.9,0.84,0.7,0.87
3,persona_disciplined_student@example.com,2026-02-18,25-min deep work,0.2,0.15,0.2,0.7571428571428571,0.22017618177361548,0.0,0.5,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.97,0.93,0.65,0.68,0.06,0.77,0.65,0.93,0.88,0.9,0.84,0.7,0.87,0.77
3,persona_disciplined_student@example.com,2026-02-19,25-min deep work,0.2,0.15,0.2,0.6935714285714286,0.27194030707536704,0.0,0.5714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.93,0.65,0.68,0.06,0.77,0.65,0.93,0.88,0.9,0.84,0.7,0.87,0.77,0.08
3,persona_disciplined_student@example.com,2026-02-20,25-min deep work,0.2,0.15,0.2,0.6449999999999999,0.2857508905122982,0.0,0.6428571428571428,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.65,0.68,0.06,0.77,0.65,0.93,0.88,0.9,0.84,0.7,0.87,0.77,0.08,0.25
3,persona_disciplined_student@example.com,2026-02-21,25-min deep work,0.2,0.15,0.2,0.6592857142857144,0.2906019438956291,0.03333333333333333,0.5714285714285714,0.3,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.68,0.06,0.77,0.65,0.93,0.88,0.9,0.84,0.7,0.87,0.77,0.08,0.25,0.85
3,persona_disciplined_student@example.com,2026-02-22,25-min deep work,0.2,0.15,0.2,0.6228571428571429,0.3165309411964238,0.0,0.5714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.77,0.65,0.93,0.88,0.9,0.84,0.7,0.87,0.77,0.08,0.25,0.85,0.17
3,persona_disciplined_student@example.com,2026-02-23,25-min deep work,0.2,0.15,0.2,0.6807142857142857,0.2803177861365379,0.03333333333333333,0.5,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.65,0.93,0.88,0.9,0.84,0.7,0.87,0.77,0.08,0.25,0.85,0.17,0.87
3,persona_disciplined_student@example.com,2026-02-24,25-min deep work,0.2,0.15,0.2,0.6449999999999999,0.2979633246846713,0.0,0.5,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.65,0.93,0.88,0.9,0.84,0.7,0.87,0.77,0.08,0.25,0.85,0.17,0.87,0.27
3,persona_disciplined_student@example.com,2026-02-25,25-min deep work,0.2,0.15,0.2,0.6042857142857143,0.33154862357717363,0.0,0.5,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.93,0.88,0.9,0.84,0.7,0.87,0.77,0.08,0.25,0.85,0.17,0.87,0.27,0.08
3,persona_disciplined_student@example.com,2026-02-26,25-min deep work,0.2,0.15,0.2,0.5992857142857143,0.3270968464213244,0.03333333333333333,0.5,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.88,0.9,0.84,0.7,0.87,0.77,0.08,0.25,0.85,0.17,0.87,0.27,0.08,0.86
3,persona_disciplined_student@example.com,2026-02-27,25-min deep work,0.2,0.15,0.2,0.595,0.3237668914512415,0.06666666666666667,0.5,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9,0.84,0.7,0.87,0.77,0.08,0.25,0.85,0.17,0.87,0.27,0.08,0.86,0.82
3,persona_disciplined_student@example.com,2026-02-28,25-min deep work,0.2,0.15,0.2,0.5385714285714286,0.33436201815348804,0.0,0.5714285714285714,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.84,0.7,0.87,0.77,0.08,0.25,0.85,0.17,0.87,0.27,0.08,0.86,0.82,0.11
3,persona_disciplined_student@example.com,2026-03-01,25-min deep work,0.2,0.15,0.2,0.49142857142857144,0.33506624383112965,0.0,0.6428571428571428,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.87,0.77,0.08,0.25,0.85,0.17,0.87,0.27,0.08,0.86,0.82,0.11,0.18
3,persona_disciplined_student@example.com,2026-03-02,25-min deep work,0.2,0.15,0.2,0.5064285714285715,0.3484989678783065,0.03333333333333333,0.5714285714285714,0.3,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87,0.77,0.08,0.25,0.85,0.17,0.87,0.27,0.08,0.86,0.82,0.11,0.18,0.91
3,persona_disciplined_student@example.com,2026-03-03,25-min deep work,0.2,0.15,0.2,0.5021428571428571,0.3443457268383575,0.06666666666666667,0.5714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.77,0.08,0.25,0.85,0.17,0.87,0.27,0.08,0.86,0.82,0.11,0.18,0.91,0.81
3,persona_disciplined_student@example.com,2026-03-04,25-min deep work,0.2,0.15,0.2,0.4507142857142857,0.35412798908454163,0.0,0.5714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.08,0.25,0.85,0.17,0.87,0.27,0.08,0.86,0.82,0.11,0.18,0.91,0.81,0.05
3,persona_disciplined_student@example.com,2026-03-05,25-min deep work,0.2,0.15,0.2,0.44857142857142857,0.35644789526776044,0.0,0.5714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.25,0.85,0.17,0.87,0.27,0.08,0.86,0.82,0.11,0.18,0.91,0.81,0.05,0.05
3,persona_disciplined_student@example.com,2026-03-06,25-min deep work,0.2,0.15,0.2,0.4878571428571429,0.3626525013490103,0.03333333333333333,0.5,0.55,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.85,0.17,0.87,0.27,0.08,0.86,0.82,0.11,0.18,0.91,0.81,0.05,0.05,0.8
3,persona_disciplined_student@example.com,2026-03-07,25-min deep work,0.2,0.15,0.2,0.44857142857142857,0.35089390221581923,0.0,0.5714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.17,0.87,0.27,0.08,0.86,0.82,0.11,0.18,0.91,0.81,0.05,0.05,0.8,0.3
3,persona_disciplined_student@example.com,2026-03-08,25-min deep work,0.2,0.15,0.2,0.4542857142857143,0.3469399759883192,0.0,0.5714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.87,0.27,0.08,0.86,0.82,0.11,0.18,0.91,0.81,0.05,0.05,0.8,0.3,0.25
3,persona_disciplined_student@example.com,2026-01-23,Drink water,0.2,0.15,0.2,0.8099999999999999,0.19018787703591564,0.2,0.2857142857142857,0.55,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.78,0.19,0.7,0.92,0.86,0.98,0.89,0.7,0.91,0.88,0.97,0.83,0.87,0.86
3,persona_disciplined_student@example.com,2026-01-24,Drink water,0.2,0.15,0.2,0.8242857142857142,0.1948521155614573,0.23333333333333334,0.2142857142857143,0.55,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,0.19,0.7,0.92,0.86,0.98,0.89,0.7,0.91,0.88,0.97,0.83,0.87,0.86,0.98
3,persona_disciplined_student@example.com,2026-01-25,Drink water,0.2,0.15,0.2,0.8714285714285713,0.08399465483479487,0.26666666666666666,0.1428571428571429,0.3,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.92,0.86,0.98,0.89,0.7,0.91,0.88,0.97,0.83,0.87,0.86,0.98,0.85
3,persona_disciplined_student@example.com,2026-01-26,Drink water,0.2,0.15,0.2,0.8928571428571429,0.07534952568137482,0.3,0.0714285714285714,0.3,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92,0.86,0.98,0.89,0.7,0.91,0.88,0.97,0.83,0.87,0.86,0.98,0.85,1.0
3,persona_disciplined_student@example.com,2026-01-27,Drink water,0.2,0.15,0.2,0.8892857142857142,0.07516308798817654,0.3333333333333333,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.86,0.98,0.89,0.7,0.91,0.88,0.97,0.83,0.87,0.86,0.98,0.85,1.0,0.87
3,persona_disciplined_student@example.com,2026-01-28,Drink water,0.2,0.15,0.2,0.8971428571428571,0.0774069553379661,0.36666666666666664,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.98,0.89,0.7,0.91,0.88,0.97,0.83,0.87,0.86,0.98,0.85,1.0,0.87,0.97
3,persona_disciplined_student@example.com,2026-01-29,Drink water,0.2,0.15,0.2,0.8857142857142858,0.07613092911128132,0.4,0.0714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.89,0.7,0.91,0.88,0.97,0.83,0.87,0.86,0.98,0.85,1.0,0.87,0.97,0.82
3,persona_disciplined_student@example.com,2026-01-30,Drink water,0.2,0.15,0.2,0.8785714285714287,0.0799872438809681,0.0,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.7,0.91,0.88,0.97,0.83,0.87,0.86,0.98,0.85,1.0,0.87,0.97,0.82,0.79
3,persona_disciplined_student@example.com,2026-01-31,Drink water,0.2,0.15,0.2,0.8885714285714286,0.06423807758833461,0.03333333333333333,0.0714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,0.91,0.88,0.97,0.83,0.87,0.86,0.98,0.85,1.0,0.87,0.97,0.82,0.79,0.84
3,persona_disciplined_student@example.com,2026-02-01,Drink water,0.2,0.15,0.2,0.8892857142857142,0.06452732374896764,0.06666666666666667,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.88,0.97,0.83,0.87,0.86,0.98,0.85,1.0,0.87,0.97,0.82,0.79,0.84,0.92
3,persona_disciplined_student@example.com,2026-02-02,Drink water,0.2,0.15,0.2,0.8964285714285715,0.06851560227497121,0.1,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97,0.83,0.87,0.86,0.98,0.85,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98
3,persona_disciplined_student@example.com,2026-02-03,Drink water,0.2,0.15,0.2,0.8921428571428571,0.06559383370720272,0.13333333333333333,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.83,0.87,0.86,0.98,0.85,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98,0.91
3,persona_disciplined_student@example.com,2026-02-04,Drink water,0.2,0.15,0.2,0.8935714285714286,0.06443237239342424,0.16666666666666666,0.0714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.87,0.86,0.98,0.85,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98,0.91,0.85
3,persona_disciplined_student@example.com,2026-02-05,Drink water,0.2,0.15,0.2,0.8992857142857142,0.06562493926139075,0.2,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.86,0.98,0.85,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98,0.91,0.85,0.95
3,persona_disciplined_student@example.com,2026-02-06,Drink water,0.2,0.15,0.2,0.9014285714285714,0.06479165983113466,0.23333333333333334,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.98,0.85,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98,0.91,0.85,0.95,0.89
3,persona_disciplined_student@example.com,2026-02-07,Drink water,0.2,0.15,0.2,0.9028571428571429,0.06670067159959286,0.26666666666666666,0.0714285714285714,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,0.85,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98,0.91,0.85,0.95,0.89,1.0
3,persona_disciplined_student@example.com,2026-02-08,Drink water,0.2,0.15,0.2,0.9035714285714286,0.06618233934227716,0.3,0.0714285714285714,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98,0.91,0.85,0.95,0.89,1.0,0.86
3,persona_disciplined_student@example.com,2026-02-09,Drink water,0.2,0.15,0.2,0.8464285714285714,0.18923179825121292,0.0,0.1428571428571429,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87,0.97,0.82,0.79,0.84,0.92,0.98,0.91,0.85,0.95,0.89,1.0,0.86,0.2
3,persona_disciplined_student@example.com,2026-02-10,Drink water,0.2,0.15,0.2,0.8485714285714286,0.18965597210502505,0.03333333333333333,0.1428571428571429,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.97,0.82,0.79,0.84,0.92,0.98,0.91,0.85,0.95,0.89,1.0,0.86,0.2,0.9
3,persona_disciplined_student@example.com,2026-02-11,Drink water,0.2,0.15,0.2,0.8457142857142858,0.1881000602154641,0.06666666666666667,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.82,0.79,0.84,0.92,0.98,0.91,0.85,0.95,0.89,1.0,0.86,0.2,0.9,0.93
3,persona_disciplined_student@example.com,2026-02-12,Drink water,0.2,0.15,0.2,0.8528571428571429,0.18888502063532767,0.1,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.79,0.84,0.92,0.98,0.91,0.85,0.95,0.89,1.0,0.86,0.2,0.9,0.93,0.92
3,persona_disciplined_student@example.com,2026-02-13,Drink water,0.2,0.15,0.2,0.8435714285714286,0.19484818789645084,0.0,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.84,0.92,0.98,0.91,0.85,0.95,0.89,1.0,0.86,0.2,0.9,0.93,0.92,0.66
3,persona_disciplined_student@example.com,2026-02-14,Drink water,0.2,0.15,0.2,0.8442857142857143,0.19485211556145732,0.03333333333333333,0.1428571428571429,0.55,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,0.92,0.98,0.91,0.85,0.95,0.89,1.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85
3,persona_disciplined_student@example.com,2026-02-15,Drink water,0.2,0.15,0.2,0.8357142857142856,0.1939703322570706,0.06666666666666667,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.98,0.91,0.85,0.95,0.89,1.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85,0.8
3,persona_disciplined_student@example.com,2026-02-16,Drink water,0.2,0.15,0.2,0.8307142857142857,0.19106708940333295,0.1,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,0.85,0.95,0.89,1.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85,0.8,0.91
3,persona_disciplined_student@example.com,2026-02-17,Drink water,0.2,0.15,0.2,0.8271428571428572,0.19001611102477492,0.13333333333333333,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.85,0.95,0.89,1.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85,0.8,0.91,0.86
3,persona_disciplined_student@example.com,2026-02-18,Drink water,0.2,0.15,0.2,0.8257142857142857,0.18991405145163825,0.16666666666666666,0.1428571428571429,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.95,0.89,1.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85,0.8,0.91,0.86,0.83
3,persona_disciplined_student@example.com,2026-02-19,Drink water,0.2,0.15,0.2,0.8235714285714285,0.1886647496357018,0.2,0.1428571428571429,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.89,1.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85,0.8,0.91,0.86,0.83,0.92
3,persona_disciplined_student@example.com,2026-02-20,Drink water,0.2,0.15,0.2,0.7735714285714286,0.24789419237296564,0.0,0.2142857142857143,0.55,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85,0.8,0.91,0.86,0.83,0.92,0.19
3,persona_disciplined_student@example.com,2026-02-21,Drink water,0.2,0.15,0.2,0.7621428571428571,0.24077786358350453,0.03333333333333333,0.2142857142857143,0.3,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.86,0.2,0.9,0.93,0.92,0.66,0.85,0.8,0.91,0.86,0.83,0.92,0.19,0.84
3,persona_disciplined_student@example.com,2026-02-22,Drink water,0.2,0.15,0.2,0.7192857142857143,0.27104201797913935,0.0,0.2857142857142857,0.3,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.9,0.93,0.92,0.66,0.85,0.8,0.91,0.86,0.83,0.92,0.19,0.84,0.26
